user_id,movie_id,rating,timestamp
325,1125,2,879875243
600,8,4,876347196
122,191,5,879873119
150,504,5,879528909
436,481,5,880140051
187,190,3,875073128
89,1195,4,891383599
408,299,3,881104697
235,545,4,890117223
799,0,4,887646283
765,558,4,891310824
502,97,5,879454675
45,124,4,883616284
245,10,4,884922512
487,179,2,891294439
550,671,1,892785056
404,567,4,885547910
310,622,2,884366112
17,165,4,880129595
129,426,5,875217033
359,285,5,880353526
897,688,3,888294842
103,275,4,888465290
456,387,2,882551343
870,306,3,888192315
845,486,4,883948685
209,630,5,887736796
531,553,4,874790813
238,497,4,889179623
499,1110,4,883874529
213,12,3,891543271
659,82,3,891199556
534,954,3,879618338
618,52,2,885954341
91,224,3,875640740
879,283,4,880242528
221,1219,4,878184290
471,779,4,875982922
759,203,4,875668105
127,158,4,879968390
118,293,1,892564313
279,1132,3,891700242
377,1052,3,880332831
89,698,4,891385298
691,1022,2,876954083
6,460,4,891352303
902,594,2,891031714
416,637,4,879648078
362,1494,5,891497278
842,445,3,879443442
294,1027,5,879519556
199,1216,4,884130014
429,233,4,877226323
559,1264,3,879975194
235,520,3,890115996
585,180,4,884057344
278,55,4,875306515
869,222,4,878737979
931,1138,2,891251562
143,392,4,888105743
197,322,2,884204637
449,213,1,882371416
669,221,4,877974857
664,155,5,884294772
392,635,3,889729508
292,0,2,888904861
300,446,4,882078955
536,427,4,886031506
315,486,3,880853810
670,257,5,875386402
473,217,4,887927588
446,741,3,878854658
880,104,3,876537285
681,231,3,888519408
292,505,5,888906428
287,293,2,886372841
906,87,5,881030348
458,675,3,879563288
846,498,4,878940013
605,110,4,878146986
487,433,4,891294785
895,743,3,887160040
179,180,2,877125956
312,134,5,891014401
386,214,2,886483906
895,1010,2,887160296
96,188,4,884238887
617,237,1,891308391
292,162,4,888907290
930,346,4,891035946
478,327,4,879459611
560,848,2,885810193
270,97,5,885848559
887,190,5,879365004
243,832,3,880607878
398,392,4,882343455
587,274,3,890024246
261,331,3,879961438
269,1008,5,876954522
867,206,3,877107189
720,208,3,877150031
415,711,4,886318795
341,654,4,875319383
157,635,4,880134532
388,403,5,880087200
830,272,3,891354773
501,287,5,883701866
863,64,3,888890690
213,247,4,891543001
882,795,3,891696782
202,457,3,880434336
756,206,2,888468632
901,249,4,879465073
542,528,4,874866208
560,457,4,885809197
531,209,5,888637085
439,271,5,891546631
302,238,3,879484871
406,784,3,876341444
652,159,3,878854441
551,24,3,879221833
915,142,3,880844463
832,187,4,875124495
294,450,4,879518864
746,301,5,888638091
751,620,1,891208491
505,207,4,874873423
31,110,3,883717986
455,543,3,881372114
654,1148,3,887429107
553,596,4,876232176
159,429,5,876861799
498,518,3,885599040
497,648,3,881961745
717,273,3,883349363
475,791,4,883365019
653,824,3,887863826
462,538,1,889936753
329,285,5,876543768
353,8,3,891216607
380,770,2,892696557
453,484,4,888267386
558,68,5,891034003
348,545,3,879466200
620,312,5,883798770
871,293,3,888478882
150,505,4,879524900
585,249,3,884057661
388,466,3,879991512
504,173,4,889333340
405,424,3,884630617
91,290,4,886443277
268,314,4,891446132
779,27,5,891363618
94,506,4,880571226
870,1118,3,888193384
870,1429,3,888192744
536,10,3,886030937
12,816,1,882396914
771,1024,3,877533820
36,221,3,880915528
17,208,4,880130861
84,44,3,879455197
322,291,4,878738997
616,671,3,883789537
561,180,3,879195125
706,777,3,886287160
914,895,2,891030070
765,187,4,891309484
57,212,5,884663379
696,1046,3,882622228
454,404,3,879109764
30,810,4,881548053
290,384,4,874835141
900,377,5,877131654
915,1008,5,880843551
696,342,4,882621548
206,321,3,879001724
647,248,3,882211348
386,549,2,886483252
773,1109,1,888557519
455,366,3,881373900
730,844,2,886184681
48,55,5,888067307
787,81,3,880870116
84,195,4,879454952
48,6,4,888067307
101,1051,2,892993983
384,46,4,879441982
912,728,3,881368824
591,148,4,882607910
278,481,4,875306613
737,268,2,892938254
398,11,3,882509891
469,359,2,879189269
428,1100,5,882385399
492,741,3,884130253
103,410,1,888465739
294,108,4,879517911
748,297,4,879788916
194,234,3,883191566
541,410,4,886533275
499,61,3,883876690
523,64,4,884636646
58,67,2,888205228
248,478,5,879641035
12,823,3,886302261
279,1167,5,891702544
10,429,3,891905032
527,421,2,886813066
22,602,4,874785448
885,635,3,876032473
108,24,4,880571741
90,30,5,891438875
932,522,4,874853957
592,579,1,876507120
624,485,3,891953617
143,30,3,888105823
885,226,3,876032331
795,777,4,893047021
64,391,5,879217689
245,68,3,884921202
898,193,5,884121125
449,231,4,882398666
157,232,3,880134477
270,469,3,885848707
522,1194,5,883700969
783,268,5,891387155
103,309,2,888442275
372,389,3,877098890
722,288,2,880498816
839,185,4,891204827
551,454,3,879221764
0,200,3,878542960
803,68,4,879444890
22,132,4,874786220
173,214,5,886514220
795,160,5,893048377
824,543,3,889021037
59,94,4,883327799
93,1027,2,891723395
164,68,3,879525799
346,734,2,881654134
891,728,4,886610174
471,70,2,875981281
378,394,2,880741868
243,134,4,880606442
101,293,2,883277645
213,113,4,891544290
341,845,2,875318688
750,331,3,887134842
839,162,4,891204295
590,654,4,891031469
685,356,5,879545549
531,590,5,893119335
449,21,5,882373865
324,479,4,891478455
773,149,1,888558787
345,186,3,874948030
777,6,4,890725886
587,624,3,890024325
346,64,2,881654679
424,229,4,878738644
404,1575,1,885549464
86,790,2,879877280
187,4,4,875074266
108,409,1,880564534
626,61,4,879531397
131,520,4,891278996
803,90,4,879442192
267,1412,2,875744388
61,1008,4,879372869
267,193,4,875310352
300,209,4,882076211
177,57,5,882827134
453,251,2,881959336
496,247,4,879309673
699,27,3,884493712
194,770,2,874825826
326,465,3,887820171
327,683,5,885046537
210,1024,3,879461394
302,261,5,879466065
268,8,4,891446246
289,94,4,880474590
343,925,2,886381985
69,992,3,884064688
522,203,5,883702171
222,285,1,891548562
310,355,4,884365653
98,362,4,885679262
42,472,3,884029309
457,520,4,886397377
370,201,5,880435313
173,20,1,886515209
693,1019,4,875728345
804,190,4,881697713
406,1159,1,890687550
906,824,3,880159404
328,136,5,891655812
390,8,5,877399780
536,220,3,886029841
362,1072,4,891496337
541,1058,4,886533193
878,236,4,887761309
803,431,3,879441677
57,123,5,884304483
288,6,4,876789628
711,39,5,874956956
229,627,3,880485421
621,142,4,882670228
733,212,5,891022684
3,263,3,892004275
180,1286,1,878963380
6,601,3,891352594
536,134,5,886031149
503,290,4,887832043
66,116,5,875379794
55,121,2,892911494
219,268,5,881197597
483,21,5,891194841
905,822,3,879435664
190,287,3,891562090
880,408,4,879052545
129,127,4,876251728
658,318,3,891331322
248,426,5,879572472
339,583,3,884991369
406,285,4,890687500
197,173,5,884208326
342,97,5,876404836
757,1097,5,881976746
505,1218,2,874874760
542,178,4,874862879
670,1302,3,884036365
64,434,4,879218025
486,920,5,884042629
814,199,5,878693871
373,209,4,880395202
449,258,3,887834953
911,417,4,875966694
150,702,4,879542460
748,177,4,878847540
353,630,4,891217449
304,238,3,886323153
140,248,2,884585386
576,408,5,880470682
682,302,3,893283104
24,567,4,885852529
398,575,3,882350563
896,704,3,879991226
292,645,3,888906244
200,636,3,884112627
741,320,3,881005611
494,432,4,888634315
197,197,4,884207654
504,96,4,889333676
706,864,5,886286360
485,1513,4,879874663
93,285,4,891724122
787,588,5,880868005
845,96,4,883949255
364,741,3,891304039
243,608,3,880607154
386,226,4,886483195
895,1111,3,887161393
765,658,3,891309736
747,174,5,879455019
720,808,1,877139384
404,436,1,885548435
756,548,5,888468540
164,155,3,879525894
826,267,4,882201175
767,627,3,880136174
863,180,5,888887984
564,637,4,891037837
3,299,5,892001445
317,762,3,884494897
404,58,1,885549507
504,160,3,889333711
687,348,5,884153712
550,1168,4,892778297
368,750,4,889428097
84,497,4,879454400
544,379,3,884134628
517,272,5,876823804
9,526,4,877886597
341,964,4,875319195
155,123,3,888185677
193,1408,2,879552662
293,1133,3,877819761
795,1000,2,893219180
78,123,5,891271870
449,672,3,882396928
298,480,3,877880566
564,922,4,891037333
200,664,2,884114770
728,900,1,893286491
19,596,3,879668190
441,6,4,883389983
902,1131,3,891031949
217,430,3,881288386
451,289,2,875562903
481,880,3,887644022
91,924,3,875640214
193,53,3,879525876
313,35,2,877889103
492,404,2,884130619
144,1131,3,875271522
101,649,3,888801063
37,431,1,892430282
875,237,4,879428406
264,281,5,875320714
796,719,2,879439735
654,1052,1,887489159
641,77,3,886570084
118,754,1,886176678
888,868,3,880182428
797,221,3,875295616
651,300,1,882566948
343,63,5,884900818
733,741,4,891025958
279,81,2,891700925
108,1059,4,880571661
845,391,2,883950185
486,21,5,883445495
495,267,4,876063784
199,482,5,884128426
659,226,2,891201172
473,491,4,887925838
405,234,4,879540330
591,233,5,882955863
496,628,2,878759862
290,671,3,874867741
473,489,5,887926059
455,190,3,881372849
553,81,4,876550257
450,1391,1,879012812
642,97,3,891446688
863,126,4,888887216
585,78,4,884058986
829,500,3,891561474
71,80,3,880036876
602,272,1,891956124
708,4,4,879848167
362,182,4,891494835
670,384,5,884035892
80,474,5,876533504
220,230,4,875246359
506,270,5,889964312
654,926,3,887564613
446,200,2,878855723
478,402,3,879461988
384,567,3,879446465
150,746,3,879524564
503,399,3,887911277
505,11,5,874873247
851,259,3,891036414
235,147,4,890117028
285,10,5,877531975
408,284,4,881168712
832,380,4,875134016
265,675,3,892257897
331,353,5,888189331
250,221,4,886272547
462,361,1,889943741
392,365,4,889729345
452,411,2,877553302
708,1,4,879848511
207,210,5,883108398
58,148,4,888203313
928,126,5,878402162
77,288,4,879633567
406,208,5,875042378
248,3,4,879572142
662,863,3,889492917
200,227,3,884112427
464,97,4,883531409
129,116,5,874953895
678,248,3,884486594
834,161,5,891033420
568,236,4,879793717
372,654,5,877098374
647,673,3,884883476
270,8,4,885847738
588,339,1,883352494
397,478,4,875717020
741,12,4,881335361
348,411,1,879466366
654,314,4,887424720
514,268,2,887658844
810,306,4,886377248
388,370,4,880088309
654,745,3,891999461
392,938,4,887745816
690,630,4,875543025
576,0,5,880470282
647,402,4,884882802
264,287,4,875320024
239,312,5,885775604
659,203,3,891200370
384,628,2,879446643
311,509,5,891699490
618,126,4,885953778
323,878,4,880575234
829,180,5,891561673
896,204,3,879990556
752,184,3,891401410
846,24,3,878775796
496,1040,3,879310473
309,831,1,879436035
825,553,4,885690749
547,12,1,891415677
478,488,5,879460844
503,478,4,887832571
560,709,4,885809897
356,116,5,878951217
55,372,4,892910950
457,123,4,886394822
300,526,4,882076238
155,654,3,888185677
424,514,3,890347138
388,714,3,880614012
296,266,3,875409139
302,524,5,879466604
478,203,4,879461583
267,404,2,875742822
101,65,3,892992129
845,228,3,883949771
370,434,3,877487751
804,411,3,881705592
273,219,4,878946107
280,537,4,881200520
358,49,5,886453271
802,299,3,880054629
605,815,2,880927358
300,167,4,882075994
180,817,1,878963380
476,293,4,875940693
654,51,3,891585279
42,87,5,883955702
805,143,5,882388658
275,155,5,874795704
609,209,3,888703290
298,263,2,877877290
285,1285,5,877532683
495,1228,1,876071097
89,153,5,891384516
895,410,2,887160842
127,70,4,879967576
346,454,2,881653087
526,180,4,879456464
525,327,2,885682006
20,369,1,874951293
255,50,4,882165135
408,922,5,881107410
248,52,4,879572760
928,208,3,880817752
127,116,5,879967631
221,536,4,881060735
845,435,4,883950286
297,212,3,884183130
214,420,4,891435704
466,918,2,879532535
455,231,2,881374389
129,365,5,876251972
266,545,3,878970877
404,196,4,885545167
642,503,4,891447370
587,325,4,890014782
605,925,3,880922625
710,115,5,888458447
542,7,4,875658853
310,134,4,884366617
496,723,5,879310445
278,65,2,882146492
881,130,4,879876573
652,167,3,890181186
21,839,4,878888184
451,184,5,875264355
845,227,5,883947737
456,366,4,882396989
343,7,5,889814194
406,228,3,876338691
14,924,2,879455764
706,1641,5,886286491
147,193,5,877015066
93,91,4,891721142
932,366,4,874854190
335,25,5,877757877
455,426,4,881372779
809,332,5,886614819
274,227,4,876198296
392,889,1,887742991
266,216,4,878973760
654,163,2,887430072
639,133,5,874777623
795,90,2,893219033
449,355,4,887138756
408,13,5,881107992
748,1040,4,878849979
89,219,4,891385165
679,19,4,877075273
522,268,5,883699464
183,253,2,889907569
572,68,4,885844091
425,195,4,879444734
497,482,3,881957625
326,848,2,887822530
928,134,5,880817818
266,292,4,878970785
12,435,2,882396869
591,203,5,882956158
763,595,3,876243046
456,1028,3,882551135
42,297,4,875975211
750,82,5,889134705
359,844,3,880354942
307,196,3,887736743
255,95,5,882164444
846,167,4,878939912
387,741,5,886437163
415,91,3,878880244
884,90,3,885714820
369,492,5,879434886
268,422,4,891448048
37,915,5,892428188
869,193,3,875679795
386,247,4,886481151
454,522,4,879110946
311,617,5,891698300
314,182,3,879821267
651,256,2,882567356
502,380,5,880383174
424,240,2,878738548
428,92,4,882385136
103,269,4,888442337
310,40,3,884366439
292,209,3,888905665
670,565,4,884035303
264,687,2,875320084
758,327,5,881476590
194,581,4,883822804
448,69,4,880410777
2,306,3,889237224
392,64,2,887746346
61,77,2,879376612
915,635,3,880845391
513,172,5,875462826
496,419,3,879309993
378,703,3,880524835
779,207,3,891364125
863,464,3,888889327
889,101,3,882574982
740,681,3,891455960
456,8,5,882393485
499,386,2,883875388
885,780,4,876033340
344,300,4,884900543
14,865,4,879456288
300,72,4,882075962
665,153,3,880568662
508,342,3,883591319
428,127,3,882386424
749,357,3,879446216
787,401,3,880870544
906,70,5,880159911
843,470,3,877381736
329,81,4,876546298
497,173,3,881956953
891,156,5,886609029
631,68,4,879457371
210,595,3,879460294
398,400,3,882350710
266,173,5,878971405
404,683,3,885547996
255,1089,2,882164999
536,422,2,886030622
467,0,5,875280395
787,176,3,880868513
525,677,1,885682214
319,251,2,884749532
492,179,4,884130793
681,91,5,888519059
59,591,4,883327566
319,293,4,884748418
261,57,3,879792452
729,272,2,880310324
416,1027,3,879646785
626,227,4,879531301
143,527,4,888105846
532,160,4,879439465
147,595,5,877020297
408,165,4,881107992
199,448,5,884130540
765,583,3,891309844
238,304,4,889178513
12,451,3,882397039
388,513,5,879991329
744,602,4,880123243
422,124,2,891395547
200,885,1,884110927
20,6,5,874951292
80,823,3,876534437
302,424,4,879466795
810,293,4,886377483
803,98,4,879442984
188,519,5,893265380
842,180,3,879444670
707,677,2,892719007
9,185,4,877886722
193,709,3,879524393
325,174,1,879874933
513,189,5,875318224
804,209,3,881694693
274,201,3,875155167
503,99,5,887831486
745,280,3,885075434
93,30,4,891721286
448,543,3,879959023
191,254,2,881367505
791,117,2,877910538
692,418,2,875484501
410,1196,4,892846971
416,190,5,879647498
580,935,3,879643155
344,701,4,884993418
331,321,4,887916365
620,78,5,874963594
270,199,5,885849356
283,686,3,885329902
428,181,4,882384821
0,49,5,874965954
734,675,3,876698837
233,264,3,892078837
766,504,4,891462560
404,11,5,885545306
362,64,4,891495682
541,55,5,886532706
829,819,1,891899475
933,201,5,891193132
451,81,3,886149040
888,70,3,880180849
324,655,4,891478219
185,294,2,879023390
41,368,4,881105931
172,880,3,877557168
174,126,5,877107640
70,153,3,877319610
206,865,3,876079054
711,626,4,874956515
542,729,3,874864346
500,545,4,883348283
587,229,1,890023692
869,47,4,875050603
359,530,4,880355678
82,861,4,883868805
302,789,4,879485507
296,197,3,875238923
12,7,4,882140001
561,126,5,879196401
631,632,4,879459003
150,1073,2,879543342
941,519,5,891282963
915,133,5,880844123
859,310,4,882120528
357,637,3,891269584
534,504,4,879618569
75,202,4,875027507
591,1021,5,885280183
789,171,4,885155540
291,1,4,881105778
733,282,5,891023066
12,636,2,882396913
475,200,4,883364324
499,214,1,883874528
360,22,5,879441215
89,944,5,891383866
212,567,4,878955941
687,358,5,884153606
404,69,3,885545912
662,1047,4,889492562
918,534,3,885059887
879,391,3,880242475
891,128,3,886608897
212,99,5,878870749
892,723,3,874830160
314,672,4,879821267
879,299,3,880166451
659,306,3,891197503
746,1202,5,888639685
497,918,4,881954451
803,1488,3,879445441
748,24,4,878846697
350,321,5,879481589
592,1220,3,875671982
378,78,5,880525368
122,706,5,879809943
471,545,4,875979041
415,692,3,878879976
262,645,5,891299877
292,411,1,888905377
341,605,5,875318882
706,765,3,886287051
791,6,4,877910822
482,289,3,878953199
8,297,5,886960055
0,103,1,875241619
757,301,5,882848498
129,807,5,878537631
638,370,1,891240495
404,1549,3,885547691
161,49,5,877635662
404,1424,1,885547557
397,952,3,875658968
844,309,4,885409493
929,534,4,879535392
155,345,3,888185561
893,752,5,882404278
748,195,4,878848302
594,254,3,886921392
572,49,4,885843738
734,297,4,876698897
591,852,5,882956201
214,312,5,891436543
341,366,5,875319967
243,817,2,880605010
692,158,4,875483521
42,172,5,875981190
879,720,1,880174749
382,495,5,891192888
704,754,5,883427691
866,149,5,880078677
524,251,3,881086780
497,181,4,881955596
548,410,3,881672667
824,1033,4,881185343
200,707,4,884140247
82,3,2,880336655
91,222,5,875653723
696,741,3,882622044
626,509,4,879529730
663,493,5,878089975
837,86,4,887065750
366,184,5,876689991
231,267,4,885939544
364,287,5,891303357
12,298,3,881515698
307,1120,3,887737647
644,673,3,892054402
338,448,3,891036316
6,512,4,891351772
388,925,3,879916099
59,27,5,883326155
612,470,3,891227410
253,1469,2,886474650
199,461,4,884128858
87,310,5,891037336
63,155,4,889737506
592,64,3,875671674
755,422,3,874830675
902,155,5,891466376
206,41,4,877878688
275,306,4,878015917
867,237,4,877103249
398,1231,3,882350831
532,870,2,879192730
157,769,5,880134477
6,616,5,891354588
231,461,4,888549879
935,284,4,886832221
349,172,4,882347465
175,288,3,886047292
415,1425,5,893212572
68,267,5,882027109
554,128,4,882385841
280,689,5,881200264
386,222,5,886479771
0,47,5,875072520
196,801,4,891410082
379,207,2,885480301
626,240,4,879531397
505,854,4,874874802
144,412,3,877343280
48,1066,3,888068842
25,287,4,891347477
103,126,3,888465201
917,71,1,891988491
415,698,5,893212895
495,228,2,876070655
795,1038,4,892662223
845,199,4,883948685
17,738,3,880131776
891,848,2,886610341
523,160,4,884637095
505,194,4,874873374
710,567,3,879995238
388,78,4,879991461
842,1064,3,879448751
591,329,3,882607606
222,320,1,891548920
28,299,3,882820897
751,339,4,891208077
529,175,3,886202320
88,812,5,879461219
863,470,5,888888862
398,213,4,882344722
660,7,5,876016491
876,257,4,882676234
660,971,3,876016581
29,872,1,875061066
313,782,3,877888855
82,404,5,887665423
839,190,4,891204160
267,980,1,875743283
636,327,4,882900888
558,93,3,891035979
621,755,3,882591321
536,370,3,886031407
591,223,5,882608357
257,689,4,885700811
6,547,5,891352692
638,161,3,891239380
746,188,4,888639272
275,668,1,874792767
485,1201,4,879874995
200,1223,2,884140891
869,731,2,882123355
478,357,1,879459732
757,341,4,881295151
283,937,3,885329821
311,264,1,891698696
911,196,5,875966429
313,1517,4,877891426
861,78,5,879304623
576,825,4,880470852
53,267,5,883963510
636,123,3,882902835
561,140,4,879195334
726,377,3,883712603
221,737,3,878182959
180,1067,1,878962052
0,73,1,889751736
590,381,4,891031500
88,268,5,879461219
200,659,3,884140927
6,490,5,891351432
93,240,4,891721716
29,241,5,885941156
600,55,3,876349577
816,328,4,874815649
664,176,3,884294374
408,994,4,881105366
221,1439,3,878184697
377,1167,3,880333383
781,329,4,891498213
737,99,2,875349968
576,146,4,880470604
901,992,3,879465180
283,267,5,885329065
931,651,3,891248893
61,672,2,879375323
263,193,5,886123358
89,1047,4,891385132
638,134,4,891239239
935,918,5,886832808
415,222,5,893212572
531,233,5,889235367
109,287,4,886987145
6,609,5,891353086
200,474,4,884112748
931,182,4,891249877
452,256,3,877552590
153,873,3,879138368
718,519,5,879360466
180,1294,1,878961781
388,429,5,880087003
864,99,4,880143232
462,743,3,877385457
405,557,3,880132276
384,58,2,879442490
804,32,5,881694885
428,788,4,882385443
319,203,5,884750717
637,227,3,876694917
82,248,2,887664680
863,560,4,888888937
351,172,1,884290361
179,777,2,877128388
398,510,3,882341848
456,131,5,882547619
93,1006,4,891724282
200,606,4,884111485
654,184,4,887430102
291,606,4,881105625
333,175,3,891547040
571,123,5,879449610
500,323,4,883346694
836,24,3,875722169
124,48,3,879455241
278,289,4,875296924
897,318,5,888294676
314,233,3,879821349
931,167,5,891250746
456,13,4,882393457
17,965,2,880132399
404,659,2,885546247
508,337,3,883591319
825,70,5,885690342
560,429,3,885809336
235,1038,2,890115996
486,229,5,884036466
82,542,2,887665445
5,169,4,883602574
12,289,4,882141814
652,290,4,878855275
158,947,2,880485344
893,701,4,882404768
6,293,1,892130809
124,647,4,879454793
341,110,3,875318267
834,49,4,891035309
939,171,4,885921451
371,128,4,876869667
333,327,3,891544311
722,8,3,880498912
428,664,2,882387474
304,177,4,886322966
285,122,5,876521586
866,174,5,880078818
312,117,4,891028197
292,714,3,888907674
206,683,3,875509307
212,1011,3,878870719
659,55,1,891265453
200,465,4,884113453
144,825,2,875271312
492,200,5,884131089
797,120,5,875295930
693,194,4,875726708
593,125,3,874781173
789,172,3,885156046
882,714,5,891694311
127,404,4,879968859
851,567,4,891037947
540,375,3,883866210
304,271,3,886307917
863,131,5,888887128
542,69,4,874863155
118,409,1,890627339
868,150,5,884493279
247,483,2,884535013
7,78,4,879362286
681,684,3,888522541
415,136,3,876697165
10,96,4,891904300
69,205,3,884067026
681,225,3,888520923
446,156,4,878856290
323,284,4,880575412
278,708,4,875310195
550,832,3,892784166
453,256,4,881959276
248,99,5,879572370
65,287,4,883601607
649,641,3,891370065
839,970,4,891209449
937,1032,2,891357137
821,409,1,891039486
915,526,4,880845135
708,540,3,879848695
927,265,5,880936022
716,284,5,884642214
898,63,4,884121647
404,788,1,885547268
740,215,4,891457342
935,974,3,886832714
300,520,3,882076987
727,322,3,879442685
94,150,4,879193353
6,209,4,891352904
652,509,2,880150040
278,367,1,886016352
487,691,4,891294707
531,410,3,874792031
55,432,4,892676970
846,116,2,878775570
56,6,4,883697105
918,143,4,875373889
922,236,4,880387908
248,209,3,879641305
864,474,4,880143425
202,627,4,880434810
711,661,5,874730320
326,149,4,887744356
86,191,3,879877741
631,482,5,879459738
304,940,2,886324792
863,200,5,888887172
591,241,5,882607286
4,185,5,875636375
144,755,2,885557506
654,1406,2,887491131
534,1148,4,879618288
40,30,3,890687473
893,312,4,883518874
707,236,5,892719144
462,287,1,889943851
338,269,2,891036753
428,454,3,882386628
300,24,3,882075110
720,1392,3,877137598
161,825,3,877635965
372,134,1,877098784
311,153,4,891699372
566,233,3,882426762
428,971,4,882387757
708,217,4,879848168
482,198,3,882165665
378,237,5,880525236
748,138,4,878850084
145,271,5,891457538
757,76,3,882054049
372,464,4,877104202
882,221,3,891717495
820,992,4,874792570
424,199,4,878738854
404,661,1,885546155
910,450,2,892840253
275,758,1,874796412
314,287,3,879821349
547,257,4,891042474
266,483,5,878971542
899,116,2,877833029
540,876,1,884046888
384,275,3,879440098
333,493,4,891547235
311,371,3,891699568
453,518,2,888267455
710,98,3,879993534
820,55,5,874793847
896,621,3,879990877
842,635,4,879443837
523,1153,1,884637914
681,745,3,888521413
408,662,4,881107251
750,479,4,889133129
275,91,4,888873675
302,992,2,879544576
348,119,3,879466334
150,150,5,879524760
931,195,4,891251038
824,454,4,880756796
681,26,3,888518104
378,199,4,880524582
158,253,3,884026738
311,1125,4,891699455
566,204,3,882425736
397,238,3,875747539
804,100,2,881695591
384,810,4,879443315
435,720,3,887770092
488,257,5,891366570
499,318,4,883864793
942,467,2,888639575
38,271,2,891400094
408,854,4,881108246
300,683,3,882077330
400,209,4,891032976
254,272,2,883216845
21,1,2,878887925
681,283,4,888519725
842,217,2,879443297
649,167,4,891381546
234,195,3,889655162
628,422,5,880117333
663,527,5,876523833
320,461,4,879440294
740,814,3,891458647
490,1280,3,891186806
890,594,3,883489668
652,155,4,878854633
539,275,4,882157061
767,762,2,883835210
402,283,1,879790389
739,321,3,879522839
434,299,2,884130647
93,365,3,891722845
557,1067,2,879435896
552,514,5,879948386
197,181,4,884207946
428,139,1,882386260
392,256,4,887744294
654,27,3,887427210
279,32,3,891700715
414,322,2,879439205
378,495,5,892879481
554,479,4,879975474
342,482,5,876404343
716,404,3,884642738
531,738,5,893119335
281,318,4,879949394
646,325,3,876532517
57,812,5,884304430
370,178,3,877487364
503,611,4,887838677
617,76,3,891309720
273,761,5,878945610
677,1114,3,879544815
714,1187,2,875964843
584,17,2,891283124
704,240,4,883428128
293,110,4,877819999
534,285,2,879617123
242,434,4,879988913
748,484,4,878848097
907,204,3,879722901
17,44,5,880130739
936,13,4,876769080
560,672,3,885809313
715,81,5,879796138
187,201,2,875073712
200,439,2,884114770
386,317,3,886479610
806,1408,4,892978256
605,98,4,880923799
532,791,3,879190771
436,420,4,881001983
304,153,4,886322670
398,7,3,882510165
434,80,3,884131661
716,886,5,884642133
415,508,5,893214041
669,649,2,877975200
377,938,4,880332307
526,1332,3,879456104
41,403,5,881108760
314,641,5,879821267
150,844,4,879525035
95,126,5,884403214
377,971,4,880056491
412,320,3,879969259
233,110,3,892318060
502,189,5,880383030
380,606,4,892696130
670,580,2,884035173
404,778,1,885548137
428,0,3,882385785
268,55,5,891455815
83,1039,3,883452630
888,233,4,880177857
762,468,4,878915958
676,987,4,889399113
705,741,2,880997324
726,78,4,883710806
253,264,3,886471695
550,203,4,892777673
285,883,5,884069544
886,1495,4,881380996
129,681,4,881076059
252,82,4,891628159
434,767,3,884133509
458,878,4,879561630
654,380,3,887474656
664,55,5,884294611
173,55,5,886452583
51,918,5,882922140
335,1217,3,877757790
893,343,4,887825614
56,41,5,883698324
310,50,4,884366010
428,1208,3,882387350
397,446,2,875658967
932,87,3,874854696
454,192,4,879111586
605,968,5,880925074
874,268,4,876464694
542,58,4,875659256
544,81,4,879899266
895,472,2,887161393
343,88,5,884814479
93,738,2,891723156
632,176,3,875325654
144,273,3,875270800
194,750,4,883295500
646,69,3,876776321
392,565,3,887745717
523,99,5,884322047
25,322,2,891349184
306,238,3,877122138
96,196,3,884239655
619,443,3,889987682
937,545,3,891356532
67,117,2,876974248
871,814,4,888479434
42,270,3,880317103
845,659,3,883948765
398,97,4,882342894
757,387,3,882055289
387,110,3,886437163
781,748,4,891498079
6,207,5,891352220
309,844,5,879436534
473,435,3,887926873
434,163,2,884132515
737,233,4,875349850
55,449,3,892679374
22,417,4,874786037
756,251,3,888444827
255,21,5,882164259
503,419,3,887840560
424,206,2,891986445
212,24,4,878870750
331,116,4,887916575
63,1139,1,889740676
341,543,1,875318606
327,635,3,885047556
405,507,4,879539883
243,742,5,880602170
311,607,5,891699372
365,218,5,888857932
245,1217,3,884922801
143,60,3,888106182
229,222,5,880484415
357,895,4,891269077
587,1507,3,890029795
487,227,4,891294854
912,209,2,880826706
275,287,4,874786392
112,974,5,875936424
200,1191,3,884113772
473,470,3,887915307
591,677,2,882607690
658,186,5,891331825
362,773,4,891498835
454,251,3,879110818
523,190,4,884634707
325,513,3,879875612
253,402,3,887347350
591,471,1,882608795
314,30,3,879821300
502,401,3,880383467
473,126,5,887915188
566,490,3,882426135
274,175,4,880314320
715,171,4,879795542
522,210,4,883702292
683,434,3,878761717
651,299,4,882566890
714,182,3,875964491
593,13,4,874781173
915,215,4,880844312
373,88,2,880395896
487,167,4,891293910
814,180,5,878691844
805,110,3,882385237
550,551,3,892784259
386,213,5,886483753
114,461,4,881171273
292,467,2,888906869
545,929,5,885141260
129,938,4,876252041
21,3,5,878886571
192,306,4,889123316
180,740,1,878962918
454,320,2,892230438
42,587,4,883955745
324,185,4,891478578
834,312,5,891032224
620,122,4,880738080
523,54,2,884634911
544,214,3,884133881
536,317,4,886030707
415,475,5,893213796
921,126,3,891453105
193,402,2,879527725
473,524,4,887925837
323,292,4,880575714
546,310,2,891282699
892,975,1,874828981
534,507,5,879617931
59,285,5,883325421
224,426,5,879539615
233,487,4,892078386
62,286,3,875747829
261,368,2,879791160
467,12,4,875280104
